# All selected users with their review requirements (ADJUSTED TO 30K)
# Format: USER_ID\tCATEGORIES (category:reviews, ...)
======================================================================
AE22CFXT3QZKUQJORVTGL3VQXAAA	Clothing_Shoes_and_Jewelry:1, Video_Games:2
AG26NOIHEDXSU2PUE4YZ6AJ6N5TQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG26R2P5GCTNO4JWPWNR4BJGRHGQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG26UYOADXXLLCZMIAGAEQO6OGZQ	Clothing_Shoes_and_Jewelry:1, Software:1
AG26YDQP4HTRPOXZVEUVXH43KD3A	Clothing_Shoes_and_Jewelry:1, Software:1
AG272D4BIQB57NAXL3YZ7TI32HUA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG272HJPXCZ2O5JV7DU5T745QMIQ	Clothing_Shoes_and_Jewelry:1, Software:1
AG27PO5H5QIBECJIWKWJSH4MMQ5Q	Clothing_Shoes_and_Jewelry:1, Software:1
AG27UGYAI6ZN3GCQVXZUZO6PKPWA	Clothing_Shoes_and_Jewelry:2, Software:4
AG2AGBHVEWCPYTITPLAAKOGMHN5A	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG2AJAYRNJ36UNAXBFIYQPASZVYA	Clothing_Shoes_and_Jewelry:1, Software:1
AG2AX6G7R5RMTSSKP2Y4P6HJ6PJA	Clothing_Shoes_and_Jewelry:1, Video_Games:1, Software:1
AG2AXRJRTTWW3ODLMU34M5WZZLFA	Clothing_Shoes_and_Jewelry:1, Software:1
AG2B7WEH732XMT3HGVHHPMKTYKQQ	Clothing_Shoes_and_Jewelry:1, Software:1
AG2BHLZQCYXVOYG7HC5GMGJLJ2ZA	Clothing_Shoes_and_Jewelry:1, Software:1
AG2BRLCY7NVOZ33KD33PGIIJF4LA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG2BZTT35ZVXI5SPU6AVUDN6PI6A	Software:1
AG2CIAFOAUSH67VQW5Y34SN4XFPA	Clothing_Shoes_and_Jewelry:1, Appliances:5
AG2D6ENWBUMCE55JMENJABXG4EIQ	Clothing_Shoes_and_Jewelry:2, Software:3
AG2DEMFIMKBNUZH6VHJFG33FS3GA	Clothing_Shoes_and_Jewelry:1, Software:1
AG2EF6JYRHYDWSOK3SKUBWHRJRHQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG2FBXUGCL5UU5VCGFPWK3HSRVKQ	Clothing_Shoes_and_Jewelry:1, Software:1
AG2G2FLJWM6PG3J3YFNG7LZAAT7Q	Clothing_Shoes_and_Jewelry:1, Software:1
AG2GPZIDCJUVTG3YLTN5FBFVMNEQ	Clothing_Shoes_and_Jewelry:1, Software:1
AG2GRRMAVT3O27ZBNCW7G2YGW7RQ	Clothing_Shoes_and_Jewelry:4, Video_Games:4
AG2HRJ2M67V46SZANPMCGOV2EV3A	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG2HUPLXFIKF2SVCT42HVNWRT33Q	Clothing_Shoes_and_Jewelry:1, Video_Games:1, Software:1
AG2ICBUWVIOS33PRGE5D7EGYFVEA	Clothing_Shoes_and_Jewelry:1, Software:1
AG2IVRKOCOGDTJAPGO4PL4ZROOTA	Appliances:15
AG2JCFCSGRK2CLKABOUFHBNI2GEA	Clothing_Shoes_and_Jewelry:1, Software:1
AG2JJVIUZ2VGK7BGJRYAAUJBXCGQ	Clothing_Shoes_and_Jewelry:1, Software:1
AG2JQUTJYNKUE2PYX6HZO2YR5XZQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG2JYQ6Y22H5NPLF63ZFR44IXKGQ	Clothing_Shoes_and_Jewelry:1, Software:1
AG2JZI7U2WYEN7BQPK5L6MGA3B5A	Clothing_Shoes_and_Jewelry:1, Video_Games:1, Software:1
AG2KGK6O4T5GJ333NNEDUYTFGP3Q	Clothing_Shoes_and_Jewelry:2, Appliances:4
AG2LPZ6F72UINLOO7OTNWTA3FICA	Clothing_Shoes_and_Jewelry:4, Video_Games:4
AG2LRMB5KFK4NHQQRVJQCM7H7LZA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG2LUVIUDR253JCQKF474H6PFWVQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG2M63U5SVVVOFIFCIR7BW6LG7NQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG2M7FSLCRK7C6ZCNI7AOA7MSXYQ	Video_Games:1, Software:1
AG2MLSDHC7HASH3RZLI4PCXHUNRQ	Clothing_Shoes_and_Jewelry:1, Software:1
AG2MNJ7PJGQP4HBIBIG365HAJWYA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG2N4UUKXA6VWEM3VWPRYO6WM7LQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG2NAOAGWP6DHXTVIHYADL4AKTHQ	Clothing_Shoes_and_Jewelry:3, Video_Games:3
AG2NEJWJMQETXZCX54C42OPS637Q	Clothing_Shoes_and_Jewelry:2, Video_Games:2
AG2NTGAFE4YNJE7YJ6GUAG22SRPA	Clothing_Shoes_and_Jewelry:1, Software:1
AG2NWADYP7HYZ5JDTDLY2PZS5Q5A	Video_Games:1
AG2P4GIC4JXLLS74DTF3BJOAQZPA	Clothing_Shoes_and_Jewelry:1, Software:1
AG2QEQJ64VOBTQRIOWP7LOIIUHHA	Clothing_Shoes_and_Jewelry:4, Software:3
AG2RB2T5BQSX5GEYOCCHMVS2PHZA	Clothing_Shoes_and_Jewelry:1, Appliances:5
AG2RWOSDIDAC4LDVAMNRFIJYP56A	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG2SBYDN2IOPJTBCRA74ZFSIYPTA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG2SNKNESKXOXYAYVQETH7RB5VDA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG2UIZYBSYSIQOYVKSVVG6NC67ZQ	Clothing_Shoes_and_Jewelry:1, Software:1
AG2UUXPRXM2WBPYKJD34GVV4ENDQ	Clothing_Shoes_and_Jewelry:1, Software:1
AG2V56KGC2Y3VNKPON3W56ZGFOFA	All_Beauty:10, Health_and_Personal_Care:2
AG2VATLYDQ5VCPFE6HDZKAQKROFA	Clothing_Shoes_and_Jewelry:1, Software:1
AG2WABOODICAIIOUKPYEUHD5IPKQ	Clothing_Shoes_and_Jewelry:1, Software:1
AG2WX3SVQNSZYJ25HULQ33PNHYGQ	Digital_Music:4
AG2WXH7PHBF3DJXNEJ7UCYQIXABQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG2YJWMXWKLFZGVDPSXO4LHCA3PA	Clothing_Shoes_and_Jewelry:3, Software:3
AG2YRKHEFSJZNOB3V5CPP7V233QA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG2ZCLDQH7HQWHKNIGCUBLKYAL6Q	Video_Games:1, Software:1
AG2ZJ65OIEP3RSTNW7J4NL2LL6JA	Video_Games:1
AG2ZWZ3JY42MSXULL6ZY3WCHQMQQ	Clothing_Shoes_and_Jewelry:1, Software:1
AG3227X7PUM5HOZJR3JPU3U4YJWA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG32BTM44RL2SIDK5TZOV4UDUNYQ	Clothing_Shoes_and_Jewelry:1, Software:3
AG32FFVAJFMNWLBSAKQXQI3JERCA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG32HJTCZIVC4GKG27SX5GML7FFQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG32ZAFKFE3ZQPQC7LH7DHLSXUXQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG33AYEK4TKWRM7EWUD3SCXE5O3Q	Clothing_Shoes_and_Jewelry:4, Software:3
AG34CCTIPEW4XKUEJXRYRXK7UGGQ	Digital_Music:8
AG34EFMSWR4VD4TM62JBR7DDHPYQ	Clothing_Shoes_and_Jewelry:1, Software:1
AG34TKNGBARLNDSAMTOYYKYPVVTQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG357Z3N5BKNS2WOQHST42BEK26Q	Clothing_Shoes_and_Jewelry:1, Software:1
AG35BEVUYVYJ7EXXN5OZTMZ2CVRA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG35LSPLZIYIFRMEZRCCKP73RXTA	Clothing_Shoes_and_Jewelry:4, Software:3
AG35TRPTKJLBWPEBX7OA2ZCAO6LA	Clothing_Shoes_and_Jewelry:1, Software:1
AG36I7EXQENZLD6WAKG3FKZ6LMOQ	Clothing_Shoes_and_Jewelry:3, Video_Games:2
AG36JUAHFODRA456NST7NSKPTHRA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG36KO52PWLAJ4TOWBCDLUDBJ3KA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG3A26L2O6QYT3TBQNGQMK6U2WVA	Clothing_Shoes_and_Jewelry:4, Software:4
AG3BDYXFJ2ZG33EECVPBPG25BVLQ	Clothing_Shoes_and_Jewelry:1, Software:1
AG3BRLSAWHMJS7Z6IPRKPVEJBXJQ	Video_Games:1
AG3DMOWDUPJYAHJTUDUQHYLGMDRQ	Clothing_Shoes_and_Jewelry:1, Software:1
AG3E63ULD2LXSUXYWOXCXPLGX5KA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG3EFCFLSO7UFUIPVUTWP3NHC32Q	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG3EQZF7NQ44YELSWMNNT5MZCURA	Clothing_Shoes_and_Jewelry:3, Software:3
AG3FTTXLX6GUQ5LAPJP3QJ5D5JEA	Clothing_Shoes_and_Jewelry:1, Software:1
AG3FVTSD7ISLKALIPY24IVJCCDTA	All_Beauty:15
AG3FZXXT5BHVQW3FTLL4EF42ULRA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG3GU5MHHM662AATYNDWYOKOZP7A	All_Beauty:11, Health_and_Personal_Care:12, Software:1
AG3HAPNQSMKOI362OW3D6I5XBUVA	Clothing_Shoes_and_Jewelry:1, Software:1
AG3HKK7MIKRQ7DOTNDOE63X2WJGQ	All_Beauty:11, Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG3HOV2QDDUMLQZDXMZUWQHCZ7DA	Clothing_Shoes_and_Jewelry:2, Video_Games:2
AG3I5DKR7Q4PF2HBQS3UGQBOJSWQ	Clothing_Shoes_and_Jewelry:4, Software:3
AG3IQU75DRDKH3EO64XNIR5SKSWA	Clothing_Shoes_and_Jewelry:1, Video_Games:3
AG3J2ECL3DW3UPGGPX2TUF7SF5AA	Clothing_Shoes_and_Jewelry:3, Video_Games:3
AG3JGOMUWE2FCU2MRGIXAJZ7SMZA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG3JRLCYZ7YL3FRSYCMOP3PNIXQA	Clothing_Shoes_and_Jewelry:1, Software:1
AG3JTOQ3IURV6USPWGHTPJKPQT3A	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG3JW53OW6GMA7WDSP6RFMRVKS2Q	Clothing_Shoes_and_Jewelry:1, Software:1
AG3KB3SAEMLHQDCB6P2DMSUXZVPA	Clothing_Shoes_and_Jewelry:1, Software:1
AG3KCDEBTFSRSJVZHXO4H6B6NBYQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG3KYXR7B4L6YVX7Z6E7PEZUKXLQ	Clothing_Shoes_and_Jewelry:1, Software:1
AG3L3PG3LIAUKED3XL7GQDCN7P2Q	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG3LM5MV7AZZ23ESSMOKWO47T7SQ	Clothing_Shoes_and_Jewelry:4, Video_Games:3
AG3LVN6LJGU7IS23SVAJBUDOCYDQ	Clothing_Shoes_and_Jewelry:1, Software:1
AG3N3EMFIFGW66WOIC4MW55IUS6Q	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG3NMKROVJGC42F6MGAXSTLB7OWQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG3NOMFBGDLKX4DHRMGXGCH6AHTQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG3OLIY5HH5J5KTQFTAENC3HQSRA	Video_Games:1
AG3ORUBE3Y6VMBLNEERAKNFVNTZA	Clothing_Shoes_and_Jewelry:3, Video_Games:3
AG3OWVX6MG3TSVZSO3RLRU36KYEA	Clothing_Shoes_and_Jewelry:2, Software:4
AG3PHWKOBDTNSQGMZMKESC2EGS2Q	Clothing_Shoes_and_Jewelry:1, Software:1
AG3QKN2Q3KK7MW54IGXNUEDES7FQ	Clothing_Shoes_and_Jewelry:1, Software:1
AG3R5DQ7Y6SHVIWQ44Y4XX4TRCDQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1, Software:1
AG3R5PFEA7CDDNYYJ3YLGRIR4E2A	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG3RDWPJVU6NXFOXXRHNMJC53M6A	Clothing_Shoes_and_Jewelry:4, Video_Games:1
AG3RESNWFM4TZEORYHYXVZHLRASA	Clothing_Shoes_and_Jewelry:4, Software:2
AG3S4FROO422V5KP7DJCBXVUQLJQ	Clothing_Shoes_and_Jewelry:1, Digital_Music:5, Software:1
AG3SNM5C66W4LG4EQVMUMD7WI2SA	Clothing_Shoes_and_Jewelry:4, Software:2
AG3SR4VBELLVOUPCCU76BOP5DLEQ	Appliances:10
AG3SSGOPBNES25LSC3UAXXO6EYMA	Clothing_Shoes_and_Jewelry:1, Software:1
AG3SWXFPDS4OY6UBD3F3D46RYLIA	Digital_Music:8
AG3SXKSGM5MQBB6WD6W3XNR4CTJA	Digital_Music:9
AG3TPKW6KCLL3D3QDJ2RMD5AH5IQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG3TREUMDONXUPG3ZIAMT3EXZ5ZQ	Clothing_Shoes_and_Jewelry:1, Software:1
AG3UGRYXXDSNR4HZBKNSZ4CZ2QDQ	Video_Games:1, Software:1
AG3VJFRXG6LEC7BR2MYIBBLVM3FA	Clothing_Shoes_and_Jewelry:1, Software:1
AG3VK5IS3HQ2KOGR7GGZJHQ5AR7A	Digital_Music:9
AG3VRKYBOHJMYAUE3LYVUPDHUL3A	Appliances:15
AG3WDGXZQYVJGRFLU2DSMNVDVJWQ	Clothing_Shoes_and_Jewelry:1, Software:1
AG3WPBBZJYDI44CH2RLSU42IO6OA	Clothing_Shoes_and_Jewelry:1, Software:1
AG3XIAIYKMMG356ZP2UJ4RFQTJJA	Clothing_Shoes_and_Jewelry:1, Video_Games:1, Software:1
AG3XK4KNSCIG7AJGBBRB6IICC76A	Video_Games:1, Software:1
AG3XSFIQNLFHVBVU7BNSSKRCLLDQ	Digital_Music:8
AG3Y4PXKZ7KSZI3CYQPGRRKET2IQ	Clothing_Shoes_and_Jewelry:1, Software:1
AG3Y4WAVQTDITGTCYSIPPYIMX3YQ	Software:1
AG3YBY2WBQW45JJ7X5WI5AV4LAFQ	Clothing_Shoes_and_Jewelry:1, Software:1
AG3YKQRPWKXJT4QX35TJHJ5AOKUQ	Video_Games:1, Software:1
AG3YKWEYLYOGICW34PEWFX2SXINQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG3YSGTHAD3XS22MCYKNMVKVIKGA	Clothing_Shoes_and_Jewelry:1, Software:1
AG3ZH5KGCBLMSDWAVM4VYB2L7IZQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG3ZPVQKO7NJKWO6VUKYOU5LHSSA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG3ZVZI24CBBKNMTD3OKPCAZPHLA	Clothing_Shoes_and_Jewelry:1, Software:1
AG42GPCACU4IUAZPGFPWXRJ2G42A	Video_Games:1, Software:1
AG42ORRWGEPWINMTD7HBU4TWBXBA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG44VIKLNPBIQ54BTO6JORBO7HFQ	Clothing_Shoes_and_Jewelry:2, Video_Games:3, Software:4
AG44X33EWJBDLMTCKFEAJDDBE7TA	Clothing_Shoes_and_Jewelry:1, Software:1
AG45MF7DODFAS4EU2UXZASTPFZKA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG45PAA2MSVCZBBENUBRXIFQ67FA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG46J7OXQDM5JQL3JLSGUOALJXWA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG46P4ZDRZSOIIBL56J276R33NYA	Clothing_Shoes_and_Jewelry:1, Software:1
AG47HHRMBYBREJICS3BUO4LL2MMA	Clothing_Shoes_and_Jewelry:1, Software:1
AG47MUGG2ZTGGLS5B32OWY4OAPZQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG47TQ7MZ4LQR3DQLVV5AKGGQBWA	Clothing_Shoes_and_Jewelry:1, Software:1
AG4AM4KGT7VDU3BROVYP6IGRMX5Q	Clothing_Shoes_and_Jewelry:2, Video_Games:3
AG4ANX2R5EKLJ3B7QT5UAM5CV6KA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG4BFVSFJALDEBVTUGSK5UUTIHVA	Clothing_Shoes_and_Jewelry:1, Software:1
AG4BG3A5AGWMLZJFPCSSUMH45LYA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG4CDRRM3U4H7M2BA367WZH2LVMA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG4CNYUUDKAJZCFHIH5AJCLARK6A	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG4COLOHCLHWUUYWCZ77TPJLE3EQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG4D33U4VV3L3DJBOJLMJ3ADCM4Q	Clothing_Shoes_and_Jewelry:4, Video_Games:2
AG4D44BNNLUEZNG7COK2CNRYUHYQ	All_Beauty:11, Health_and_Personal_Care:25
AG4DTWGIMRW753RGO5RQOCQWCYNA	Clothing_Shoes_and_Jewelry:1, Video_Games:3
AG4E76YN4AKBRKP6C7GLTXKU5B5A	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG4EF7PJRE6ZZRCR73NM6B2BIJIQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG4FND4NU4DRK4Y65SNYXRGDHYQQ	Clothing_Shoes_and_Jewelry:1, Software:1
AG4FPERU7F7YFRO5FJRJI7DSLBUQ	Clothing_Shoes_and_Jewelry:1, Software:1
AG4G5DPYU7GZLBJGXUJG2ZHYOUQQ	Clothing_Shoes_and_Jewelry:1, Software:1
AG4G5U73L3FEONFY4NKKNHDPCUOQ	Clothing_Shoes_and_Jewelry:1, Software:1
AG4GFD6YSLQ2KQOUYYJZYVAZN5OQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG4GG5XGULCPBVJAA4JW3IE7TKQA	Clothing_Shoes_and_Jewelry:1, Software:1
AG4GZRVFXCAOBYB6E7NCXUY5DEIA	Clothing_Shoes_and_Jewelry:1, Software:1
AG4H2QAGQ5Z6LY4E65ZBQRAXJQIA	Clothing_Shoes_and_Jewelry:1, Software:1
AG4HC3GZIGCUZ5JBW5KZIZSFC67A	Software:1
AG4I7Q62GDT5LXRUR4NP7JG6RNKQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG4IANNIVTNKGUILDN7SEMT6PWKQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG4JU6MPXMC4IB6B2CSJHSR3T3XQ	Clothing_Shoes_and_Jewelry:1, Software:1
AG4KRMSAQSJXBPWBAPU7XDLOEIQA	Digital_Music:4
AG4KSPQKN657M6IXWLTC4PXU5E6A	Clothing_Shoes_and_Jewelry:1, Software:1
AG4KU4UM6ZGN6Z5LQXBXWSKIYPYQ	Clothing_Shoes_and_Jewelry:1, Software:1
AG4LS37DZYKLWVMG36BG2EUSBIDA	Video_Games:1, Software:1
AG4M4MZKVFAYOZUTQV3GSLRRB25A	Clothing_Shoes_and_Jewelry:4, Software:3
AG4ML6MCXOJQGLJXCRTWCBMIVCQQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG4MPDYDIQTL2AGLYWQXUHCAKQOA	Clothing_Shoes_and_Jewelry:1, Software:1
AG4MPQQF7ECAVSRUZSCRKSUFVLSQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG4O6TQZIVG52W2DLOBILPRCTN2A	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG4OSYVANQQBDRGHJES6FGV3VO6A	Clothing_Shoes_and_Jewelry:1, Software:1
AG4P6XJJSW6S6ATC3EIEOKWP3GVQ	Clothing_Shoes_and_Jewelry:1, Software:1
AG4PIUIYVK7ADZB5WRLQBCABPFOA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG4PPUBVKEUDQBBCWJLM3HMV4OOQ	Video_Games:1
AG4PYNEFRM5EKEP5ZEF6M6WORDUA	Clothing_Shoes_and_Jewelry:1, Software:1
AG4QD7NOTPVRGW3QPTM5ARLFSA7Q	Digital_Music:9
AG4QEABGBR3AW2JAIS2WOJRO7C2Q	Clothing_Shoes_and_Jewelry:3, Software:2
AG4QNCKC262WWYF3553LOBZ4TY7A	Clothing_Shoes_and_Jewelry:1, Software:1
AG4QRMYA5POTLMOM6CUAHDXFB6OA	Clothing_Shoes_and_Jewelry:4, Software:2
AG4R4Q2OXCQDHRAY7DQHP5TQMPQQ	Appliances:2
AG4SCL35OUUSHE26YTTSFBOCWPIA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG4SFLBGNMXCJ3NUS3O7EKWY3TIA	Clothing_Shoes_and_Jewelry:1, Software:1
AG4SKZC4X4PS7224CGLFIILVC3QA	Clothing_Shoes_and_Jewelry:3, Software:2
AG4SSDWOGZKTD67USLIZCSX3MYAA	Digital_Music:8
AG4TNKJ67HUSQCLEZRPMDQ654JWQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG4TRGDHYIBT4CH63VJYM5IOAMTQ	All_Beauty:11, Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG4TS37L3W7FXJIBOKNM4WURF7LA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG4UKJYJ3GB3L4LMSHGZ6AXMBFMA	Video_Games:1
AG4UUODNYP3QR3R2NMHM74VH4CKA	Clothing_Shoes_and_Jewelry:1, Software:1
AG4V7DP5OWYANQQO4KURGLPOQOJA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG4VCMNSYFCTDPJ33K7EQEXFK2DA	Clothing_Shoes_and_Jewelry:1, Software:1
AG4VU2CYMLO67C5242FHFM7AMV3A	Clothing_Shoes_and_Jewelry:1, Video_Games:1, Software:1
AG4WJU2OVKZPYLTF2TEJ76ACWKOQ	Clothing_Shoes_and_Jewelry:1, Software:1
AG4XV4UV5KJRLDZ64UAHAGOQ5EOA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG4Y7PDL56JPUUCNCBPD4JFMVKSQ	Clothing_Shoes_and_Jewelry:1, Software:1
AG4YEGEBC32KUHBAEMBJTODGOSWQ	All_Beauty:11, Clothing_Shoes_and_Jewelry:1
AG4ZNS27R75YTAYH733VPVXC2TKA	Clothing_Shoes_and_Jewelry:1, Software:1
AG4ZYKJUJPNZUFMWHI7THNJCRZCQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1, Software:1
AG52CAKNBJ3VUONMHDCVMNQPSBSA	Clothing_Shoes_and_Jewelry:2, Software:1
AG52HMRIV444C2S6MS4HYE6XCWFQ	Appliances:13
AG52LK7SQZPT7OYHN566PXCHAK7A	Clothing_Shoes_and_Jewelry:1, Software:1
AG53BSFIDEEZZSVA5EJO6NBE7BSQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG53BXFALCWAQR66ZUAZZNIUBXEA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG53F4EBESMMLZPBXEWCF4AUZDIQ	Clothing_Shoes_and_Jewelry:3, Software:4
AG53NANDRGRRIYP76TRU7ADW3VVQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG53NJIZWNGNQ62PTAMWNKE7LISQ	Video_Games:1, Software:1
AG53YS5BAALLNSFXBTI6UGKCQNIQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG543YRXLEG33JL3JFZFYPKFVCFA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG54Q7ZEQVTOGFZCQW3Z6CNMOPSA	Appliances:4
AG54SUSSTFBFEM2WZ67UFHEAE6LQ	Clothing_Shoes_and_Jewelry:1, Software:1
AG55NA7OX3MDVVWD2XDHXKORYUSA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG565VX3WUFVUGNZTQOZEESMR7LA	Clothing_Shoes_and_Jewelry:1, Video_Games:3
AG56CLZHL23HLE6D3LHND5DAJSZQ	Clothing_Shoes_and_Jewelry:1, Software:1
AG56JM4FBF5LWPWCBY6HVTJ7EEPA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG56OJBG3LR6Z2J7TB2TO257GNEQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG57XB5NOQK2IQ4V7MX5T4FHH6YQ	Health_and_Personal_Care:12, Video_Games:1
AG5A4BNLSYHH2IEFJD3UM3N2IPMA	All_Beauty:11, Health_and_Personal_Care:11
AG5AGHF6FVHWSM6C6QFIVBNBXP5Q	Clothing_Shoes_and_Jewelry:1, Software:3
AG5BLNO5X25YF7VL5OECVFUDFWTA	Clothing_Shoes_and_Jewelry:1, Software:1
AG5BPUUAI5DCU7GHJ24KIALYA4BA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG5C4V5XZOD2KAZKYMGQVE4VONSQ	Digital_Music:8
AG5C7Q2ZIBXFX7I2DCT5YEWCDJCQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG5CUGH7ZDX34QGZMEUO3V7THFTQ	Video_Games:1, Software:1
AG5CV7CGRVFCSMF3VDTTIAIVQC4Q	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG5DES2UBBZ66INRU4XBBCMTGHNA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG5DR6UO4WGP3C2RERRGSSNFCWEQ	Video_Games:1, Software:1
AG5DXJ73UYOBK2OLVSFBCG6QLC3A	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG5DZ3GG5RVAHL2K7QH3MT7P2VYA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG5EMMLWQ5MKUKVAU2HVQLD2RNXQ	Clothing_Shoes_and_Jewelry:3, Video_Games:1
AG5ENTPGHTQCCIAVAEXG2VQ4U4RA	Clothing_Shoes_and_Jewelry:1, Software:1
AG5ENZQZBIT3TLSJTTM2POW6SAAQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG5ERPC4VBN4T5C6D7VDBJWXPYGA	Appliances:12
AG5FDWAN7GQYGMLTWJRI7NA54SYA	Clothing_Shoes_and_Jewelry:1, Software:1
AG5FOTSXG7HFYJIQMFQYAKVMO5QA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG5FUWEQTJAEFJU2OWCKSLFLSQPA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG5GMYFGEPBGIWAVGULCAVY5N7IA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG5GVW2XCRDA443L5PF4DVHLDIVQ	Clothing_Shoes_and_Jewelry:1, Software:1
AG5HC2MBBEZU5E7AMAEA2KTYIA3A	Digital_Music:9
AG5HCLAUFXGYTYT2GGHN2KPAHCYA	Clothing_Shoes_and_Jewelry:1, Software:1
AG5HJ3JQWGPDNXCJPYYH7BT2WSLQ	Clothing_Shoes_and_Jewelry:3, Software:2
AG5HPYZL4J53LESFUEKJ3KG3H3CQ	Clothing_Shoes_and_Jewelry:1, Software:1
AG5HSRAUUG7FDT53RRNURM6BRSLQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AG5HZQ4SIENC6G2GLOGIHXCHOJTQ	Digital_Music:9
AG5IH6CT3Z5N7UC5DHY4ZNJ77SMQ	Software:1
